external_id,source_portal,source_url,title,description,offer_type,price,area,rooms,floor,year_built,has_elevator,is_accessible,location,address,district_id,noise_db_min,noise_db_max
67933253,otodom,https://www.otodom.pl/pl/oferta/wrzeszcz-3-pokoje-81-7-m-centrum-ID4B2xD,"Wrzeszcz | 3 pokoje | 81,7 m² | Centrum",,rent,4500,81.7,THREE,,,,,,pomorskie,,,
67933084,otodom,https://www.otodom.pl/pl/oferta/nowoczesny-2-pok-apartament-miejsce-postojowe-ID4B2uU,"Nowoczesny, 2 pok. apartament, miejsce postojowe",,rent,2800,44.13,TWO,,,,,,pomorskie,,,
67605988,otodom,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-standardzie-premium-ID4zFpa,Nowe mieszkanie w standardzie premium,,rent,3500,35,TWO,,,,,,pomorskie,,,
67931513,otodom,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-wynajem-z-balkonem-i-parkingiem-ID4B25z,Dwupokojowe mieszkanie na wynajem z balkonem i parkingiem,,rent,2800,41,TWO,,,,,,pomorskie,,,
67929287,otodom,https://www.otodom.pl/pl/oferta/wynajem-2-pokoje-botanica-gdansk-sopot-bursztynowa-ID4B1wF,Wynajem 2 pokoje Botanica Gdańsk Sopot/Bursztynowa,,rent,4999,54,TWO,,,,,,pomorskie,,,
67928691,otodom,https://www.otodom.pl/pl/oferta/od-zaraz-w-sercu-miasta-sloneczne-przestronne-ID4B1m3,Od zaraz | W sercu miasta | Słoneczne |Przestronne,,rent,3900,70,TWO,,,,,,pomorskie,,,
67178083,otodom,https://www.otodom.pl/pl/oferta/last-chance-first-month-free-ostatnia-szansa-ID4xS5t,last chance - first month free/ ostatnia szansa -,,rent,2000,18,ONE,,,,,,pomorskie,,,
96794916000067,otodom,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-srodmiescie-doki-ID4B6Gc,"Nowoczesny apartament, Śródmieście , Doki",,rent,5300,70.66,THREE,,,,,,pomorskie,,,
67927449,otodom,https://www.otodom.pl/pl/oferta/wiszace-ogrody-2-rozkladowe-pokoje-zielona-okolica-ID4B121,Wiszące Ogrody/2 rozkładowe pokoje/zielona okolica,,rent,2700,51,TWO,,,,,,pomorskie,,,
67849831,otodom,https://www.otodom.pl/pl/oferta/wielki-taras-ekspozycja-poludniowo-zachodnia-plaza-50-m-ID4AGQ7,"Wielki taras, ekspozycja południowo zachodnia, plaża 50 m.",,rent,4500,74,THREE,,,,,,pomorskie,,,
67924534,otodom,https://www.otodom.pl/pl/oferta/gdansk-lawendowe-wzgorze-3-pokoje-parking-balkon-ID4B0h0,"Gdańsk Lawendowe Wzgórze, 3 pokoje, parking,balkon",,rent,3800,63,THREE,,,,,,pomorskie,,,
66496482,otodom,https://www.otodom.pl/pl/oferta/od-zaraz-centrum-gdanska-widok-na-motlawe-ID4w0LU,OD Zaraz | Centrum Gdańska | Widok NA Motławe,,rent,8000,108.7,FOUR,,,,,,pomorskie,,,
67923644,otodom,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-blisko-morza-nowa-letnica-ID4B02E,Nowoczesne mieszkanie blisko morza | Nowa Letnica,,rent,3000,38.87,TWO,,,,,,pomorskie,,,
67922736,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-nieumeblowane-awiator-gdansk-zaspa-ID4AZO0,Mieszkanie nieumeblowane Awiator Gdańsk Zaspa,,rent,3000,46.54,TWO,,,,,,pomorskie,,,
67922175,otodom,https://www.otodom.pl/pl/oferta/apartament-z-przepieknym-widokiem-i-duza-loggia-ID4AZEX,Apartament z przepięknym widokiem i dużą loggią.,,rent,3500,45.3,TWO,,,,,,pomorskie,,,
67178084,otodom,https://www.otodom.pl/pl/oferta/last-call-first-month-free-amenities-in-the-bu-ID4xS5u,last call!!! First month free/ amenities in the bu,,rent,2150,23,ONE,,,,,,pomorskie,,,
66890240,otodom,https://www.otodom.pl/pl/oferta/first-month-free-pierwszy-miesiac-gratis-ID4vFcQ,First month Free / Pierwszy miesiąc Gratis,,rent,2550,38,THREE,,,,,,pomorskie,,,
66889945,otodom,https://www.otodom.pl/pl/oferta/ostatnia-szansa-pierwszy-miesiac-gratis-last-c-ID4vF85,Ostatnia Szansa!!! Pierwszy miesiąc gratis! Last C,,rent,1600,22,ONE,,,,,,pomorskie,,,
67178105,otodom,https://www.otodom.pl/pl/oferta/first-month-free-great-location-ID4xS5P,first month free !! Great location,,rent,3300,42,THREE,,,,,,pomorskie,,,
67920942,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-parking-w-doskonalej-lokalizacji-ID4AZl4,2 pokoje + parking w doskonałej lokalizacji,,rent,2600,52,TWO,,,,,,pomorskie,,,
67920244,otodom,https://www.otodom.pl/pl/oferta/gdansk-ul-garbary-idealna-lokalizacja-ID4AZ9O,Gdańsk ul. Garbary - idealna lokalizacja,,rent,2600,60,TWO,,,,,,pomorskie,,,
60041140,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-w-srodmiesciu-gdanska-ID43Wru,Mieszkanie 2 pokojowe w śródmieściu Gdańska,,rent,2800,53,TWO,,,,,,pomorskie,,,
67920014,otodom,https://www.otodom.pl/pl/oferta/2-pok-ul-guderskiego-ogrodek-miejsce-park-ID4AZ66,2 pok. | ul. Guderskiego | Ogródek | Miejsce park.,,rent,2900,36,TWO,,,,,,pomorskie,,,
59974256,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-44-62-m2-i-pietro-harmonia-oliwska-ID43E2I,"Mieszkanie 44,62 M2. I piętro. Harmonia Oliwska",,rent,3400,44.6,TWO,,,,,,pomorskie,,,
66921317,otodom,https://www.otodom.pl/pl/oferta/wynajem-kawalerka-zaspa-elastycznie-przyjazne-psom-dachowy-taras-ID4vNi5,"Wynajem kawalerka Zaspa: elastycznie, przyjazne psom, dachowy taras",,rent,2000,25,ONE,,,,,,pomorskie,,,
67918588,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-w-idealnej-lokalizacji-wrzeszcz-ID4AYJ6,2 pokoje w idealnej lokalizacji - Wrzeszcz,,rent,2900,35.4,TWO,,,,,,pomorskie,,,
67695870,otodom,https://www.otodom.pl/pl/oferta/nowe-2026r-2-pokoje-winda-tramwaj-miejsce-parkingowe-ID4A2MS,NOWE 2026r 2-pokoje winda Tramwaj miejsce parkingowe,,rent,2500,39,TWO,,,,,,pomorskie,,,
67917643,otodom,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-na-1-pietrze-ID4AYtR,Atrakcyjne mieszkanie na 1 piętrze,,rent,2150,41.39,TWO,,,,,,pomorskie,,,
63194767,otodom,https://www.otodom.pl/pl/oferta/rezerwacja-przymorze-male-3-pokoje-wysoki-standard-balkon-garaz-ID4h9Qr,"REZERWACJA Przymorze Małe 3 pokoje - wysoki standard, balkon, garaż",,rent,4300,70.6,THREE,,,,,,pomorskie,,,
67915147,otodom,https://www.otodom.pl/pl/oferta/gdansk-olivia-business-centre-alchemia-flat-rent-ID4AXPB,GDAŃSK-Olivia Business Centre/Alchemia FLAT RENT,,rent,3500,40,TWO,,,,,,pomorskie,,,
67914868,otodom,https://www.otodom.pl/pl/oferta/swietnie-skomunikowane-2-pokojowe-blisko-centrum-ID4AXL6,"Świetnie skomunikowane 2-pokojowe, blisko Centrum",,rent,2000,30,TWO,,,,,,pomorskie,,,
67914659,otodom,https://www.otodom.pl/pl/oferta/lokal-typu-studio-nowoczesny-ID4AXHJ,Lokal typu studio !!! Nowoczesny !!!,,rent,2195,19.56,ONE,,,,,,pomorskie,,,
67914443,otodom,https://www.otodom.pl/pl/oferta/do-wynajecia-2-pokojowe-mieszkanie-morena-72-m-taras-parking-ID4AXEf,"Do wynajęcia 2-pokojowe mieszkanie Morena, 72 m², taras, parking",,rent,2800,72,TWO,,,,,,pomorskie,,,
67910129,otodom,https://www.otodom.pl/pl/oferta/okazja-3-pokoje-na-morenie-od-czerwca-ID4AVvF,Okazja! 3 pokoje na Morenie od czerwca!,,rent,2500,55.2,THREE,,,,,,pomorskie,,,
67908535,otodom,https://www.otodom.pl/pl/oferta/ujescisko-lostowice-ul-swirskiego-3-pokoje-ID4AV6X,Ujeścisko-Łostowice ul. Świrskiego / 3 pokoje,,rent,2700,62,THREE,,,,,,pomorskie,,,
67907920,otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-balkonem-w-gdansku-wrzeszczu-garnizon-ID4AWX2,2-pokojowe mieszkanie z balkonem w Gdańsku Wrzeszczu – Garnizon,,rent,3200,43,TWO,,,,,,pomorskie,,,
67907211,otodom,https://www.otodom.pl/pl/oferta/strzyza-miedzy-wrzeszcz-a-oliwa-mieszkanie-2-pokoje-miejsce-parkingowe-ID4AWLB,Strzyża między Wrzeszcz a Oliwa mieszkanie 2 pokoje miejsce parkingowe,,rent,2800,52,TWO,,,,,,pomorskie,,,
66558048,otodom,https://www.otodom.pl/pl/oferta/lostowice-2-pokoje-balkon-parking-od-czerwca-ID4wgMU,"Łostowice, 2 pokoje, balkon, parking, od czerwca",,rent,2500,34,TWO,,,,,,pomorskie,,,
67907240,otodom,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-orunii-ul-sandomierska-ID4AWM4,"Dwupokojowe mieszkanie na Orunii, ul. Sandomierska",,rent,1800,52,TWO,,,,,,pomorskie,,,
67898293,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-30-m-z-balkonem-w-gdansku-ul-rzeczypospolitej-7-ID4ATrL,Mieszkanie 30 m² z balkonem w Gdańsku ul. Rzeczypospolitej 7,,rent,3200,30,ONE,,,,,,pomorskie,,,
67905221,otodom,https://www.otodom.pl/pl/oferta/aapartament-2-pokojowy-os-angielska-grobla-ID4AWfw,"Aapartament 2 pokojowy, os. Angielska Grobla",,rent,3800,48,TWO,,,,,,pomorskie,,,
67904850,otodom,https://www.otodom.pl/pl/oferta/chelm-dwa-pokoje-wyposazone-balkon-od-zaraz-ID4AW9v,"Chełm, dwa pokoje, wyposażone, balkon, od zaraz",,rent,2500,42,TWO,,,,,,pomorskie,,,
67898315,otodom,https://www.otodom.pl/pl/oferta/ekskluzywne-mieszkanie-typu-loft-z-duzym-tarasem-osowa-2-lazienki-ID4ATs7,Ekskluzywne mieszkanie typu loft z dużym tarasem | Osowa | 2 łazienki,,rent,3850,60,TWO,,,,,,pomorskie,,,
67903827,otodom,https://www.otodom.pl/pl/oferta/twoje-mieszkanie-w-swietnej-lokalizacji-ID4AUT1,Twoje mieszkanie w świetnej lokalizacji,,rent,2500,45.82,TWO,,,,,,pomorskie,,,
96792744900067,otodom,https://www.otodom.pl/pl/oferta/wiszace-ogrody-2-rozkladowe-pokoje-zielona-okolica-ID4B121,Wiszące Ogrody/2 rozkładowe pokoje/zielona okolica,,rent,2700,51,TWO,,,,,,pomorskie,,,
67901456,otodom,https://www.otodom.pl/pl/oferta/oliwski-park-moderna-2-sypialnie-z-ogrodem-ID4AUgM,Oliwski Park Moderna 2 sypialnie z ogrodem,,rent,5900,66.77,THREE,,,,,,pomorskie,,,
67900956,otodom,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-2-pokoje-nowa-letnica-ID4AU8I,Nowoczesne Mieszkanie 2-Pokoje/ Nowa Letnica,,rent,3500,40,TWO,,,,,,pomorskie,,,
67900592,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-gdansk-2-pokoje-ID4AU2Q,"Mieszkanie na wynajem, Gdańsk, 2 pokoje",,rent,2700,39,TWO,,,,,,pomorskie,,,
67900570,otodom,https://www.otodom.pl/pl/oferta/gdansk-srodmiescie-idealne-mieszkanie-inwestycyjne-ID4AU2u,Gdańsk Śródmieście-Idealne mieszkanie inwestycyjne,,rent,4500,45.94,TWO,,,,,,pomorskie,,,
67793761,otodom,https://www.otodom.pl/pl/oferta/przestronne-dwupokojowe-mieszkanie-nad-motlawa-stare-miasto-ogarna-ID4AsfL,"Przestronne dwupokojowe mieszkanie nad Motławą, Stare Miasto, Ogarna",,rent,2600,55,TWO,,,,,,pomorskie,,,
67457990,otodom,https://www.otodom.pl/pl/oferta/nowe-2-pok-z-komorka-blisko-centrum-bezposrednio-wysoki-standard-ID4z2U6,"Nowe, 2 pok. z komórką, blisko centrum, bezpośrednio! Wysoki standard.",,rent,2900,45,TWO,,,,,,pomorskie,,,
67897201,otodom,https://www.otodom.pl/pl/oferta/kameralne-mieszkanie-w-oliwie-z-widokiem-na-las-i-morze-ID4ATa9,Kameralne mieszkanie w Oliwie z widokiem na las i morze,,rent,3300,55,THREE,,,,,,pomorskie,,,
67896413,otodom,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-na-wynajem-ID4ASXr,Nowe 2 pokoje na wynajem,,rent,3250,48,TWO,,,,,,pomorskie,,,
61918927,otodom,https://www.otodom.pl/pl/oferta/mega-cena-najlepszy-widok-na-neptun-park-plaza-50-m-ID4bNVn,"Mega cena!!! Najlepszy widok na Neptun Park, plaża 50 m.",,rent,5950,81,THREE,,,,,,pomorskie,,,
64334723,otodom,https://www.otodom.pl/pl/oferta/prestizowe-mieszkanie-gdansk-oliwa-ID4lVoP,Prestiżowe mieszkanie Gdańsk OLIWA,,rent,2800,35,ONE,,,,,,pomorskie,,,
67893428,otodom,https://www.otodom.pl/pl/oferta/awiator-zaspa-2-pokoje-od-zaraz-ID4ASbi,Awiator Zaspa- 2 pokoje! Od zaraz!,,rent,3000,46.54,TWO,,,,,,pomorskie,,,
67797304,otodom,https://www.otodom.pl/pl/oferta/3-pokoje-52m-srodmiescie-old-nova-hala-ID4AtaU,3 pokoje 52m Śródmieście Old Nova hala,,rent,3700,52,THREE,,,,,,pomorskie,,,
67893244,otodom,https://www.otodom.pl/pl/oferta/3-pok-apartament-na-przymorzu-albatross-towers-ID4AS8k,3 pok. apartament na Przymorzu - Albatross Towers,,rent,3800,68,THREE,,,,,,pomorskie,,,
67892269,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-z-duzym-balkonem-dostepne-od-czerwca-ID4ARSB,Mieszkanie z dużym balkonem dostępne od czerwca,,rent,2800,51,TWO,,,,,,pomorskie,,,
67834073,otodom,https://www.otodom.pl/pl/oferta/rezerwacja-komfortowe-dwupokojowe-mieszkanie-z-osobna-kuchnia-parking-ID4ACJX,"REZERWACJA Komfortowe, dwupokojowe mieszkanie z osobną kuchnią+PARKING",,rent,2300,45,TWO,,,,,,pomorskie,,,
67891771,otodom,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-piekny-widok-zabudowany-balkon-paderewskiego-ID4ARKz,"Dwupokojowe mieszkanie, piękny widok, zabudowany balkon, Paderewskiego",,rent,2500,49,TWO,,,,,,pomorskie,,,
66449016,otodom,https://www.otodom.pl/pl/oferta/gdansk-srodmiescie-motlawa-garaz-komorka-widok-ID4uOqk,Gdańsk Śródmieście Motława garaż komórka widok,,rent,3300,47.79,TWO,,,,,,pomorskie,,,
67885512,otodom,https://www.otodom.pl/pl/oferta/spokojne-2-pokoje-na-przymorzu-swietna-komunikacja-ID4AQ7C,Spokojne 2 pokoje na Przymorzu-Świetna komunikacja,,rent,2600,45,TWO,,,,,,pomorskie,,,
67743431,otodom,https://www.otodom.pl/pl/oferta/apartament-premium-3-pok-atrium-oliva-oliwa-ID4Af9Z,Apartament Premium 3 pok. | Atrium Oliva | Oliwa,,rent,6200,65,THREE,,,,,,pomorskie,,,
67884339,otodom,https://www.otodom.pl/pl/oferta/kawalerka-w-oliwie-kolo-lasu-ID4APOH,Kawalerka w Oliwie koło lasu,,rent,2300,32.1,ONE,,,,,,pomorskie,,,
67882336,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-gdansk-ul-walowa-ID4APio,Mieszkanie na wynajem Gdańsk ul. Wałowa,,rent,2200,43,ONE,,,,,,pomorskie,,,
67795856,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-oliwa-ul-pomorska-3-pok-ID4AsNy,"Mieszkanie do wynajęcia Oliwa ul. Pomorska, 3 pok",,rent,3500,62.1,THREE,,,,,,pomorskie,,,
67881498,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-od-01-06-na-rok-nl-ID4AP4S,Mieszkanie 2-pokojowe od 01.06. na Rok!! NL,,rent,3200,44,TWO,,,,,,pomorskie,,,
67880966,otodom,https://www.otodom.pl/pl/oferta/dla-pary-2-pokoje-miejsce-parkingowe-ID4AOVi,Dla Pary | 2 Pokoje | Miejsce Parkingowe,,rent,2700,40.72,TWO,,,,,,pomorskie,,,
67786658,otodom,https://www.otodom.pl/pl/oferta/ru680519-ID4Aqpc,ru680519,,rent,3000,50,TWO,,,,,,pomorskie,,,
67179867,otodom,https://www.otodom.pl/pl/oferta/apartament-z-bezposrednim-widokiem-na-martwa-wisle-ID4xSyf,Apartament z bezpośrednim widokiem na martwą wisłę,,rent,4000,50,ONE,,,,,,pomorskie,,,
67179465,otodom,https://www.otodom.pl/pl/oferta/dom-szeregowy-150m2-5-pokoi-z-widokiem-na-wisle-ID4xSrL,"Dom szeregowy 150m2, 5 pokoi z widokiem na Wisłę",,rent,13000,150,FIVE,,,,,,pomorskie,,,
67686875,otodom,https://www.otodom.pl/pl/oferta/elegancki-komfortowy-apartament-front-park-ID4A0rN,"Elegancki, komfortowy apartament - Front Park",,rent,3900,65,THREE,,,,,,pomorskie,,,
66496405,otodom,https://www.otodom.pl/pl/oferta/apartament-w-przedwojennej-kamienicy-ID4w0KF,Apartament w przedwojennej kamienicy,,rent,12500,105,THREE,,,,,,pomorskie,,,
67538134,otodom,https://www.otodom.pl/pl/oferta/apartament-w-sercu-starego-m-gdanska-ID4znKK,Apartament w sercu Starego M. Gdańska!,,rent,5000,57.83,TWO,,,,,,pomorskie,,,
67654838,otodom,https://www.otodom.pl/pl/oferta/gdansk-przymorze-3-pokoje-trzy-zagle-ID4zS74,Gdańsk Przymorze- 3 pokoje Trzy Żagle,,rent,3900,66.8,THREE,,,,,,pomorskie,,,
67875384,otodom,https://www.otodom.pl/pl/oferta/3-pokoje-torunska-w-centrum-gdanska-na-wynajem-ID4ANug,3 pokoje Toruńska w centrum Gdańska na wynajem !,,rent,4200,57.9,THREE,,,,,,pomorskie,,,
67758404,otodom,https://www.otodom.pl/pl/oferta/posiadamy-do-wynajecia-komfortowy-i-bardzo-atrakcyjny-2pok-apart-ID4Aj3u,Posiadamy do wynajęcia komfortowy i bardzo atrakcyjny 2pok.apart.,,rent,2800,48,TWO,,,,,,pomorskie,,,
67872001,otodom,https://www.otodom.pl/pl/oferta/wynajem-mieszkania-dla-4-pracownikow-sezonowych-nad-morzem-brzezno-ID4AMBH,Wynajem mieszkania dla 4 pracowników sezonowych nad morzem – Brzeźno,,rent,2500,43,THREE,,,,,,pomorskie,,,
67870183,otodom,https://www.otodom.pl/pl/oferta/dwa-pokoje-piekny-widok-dlugi-termin-ID4AM8n,Dwa Pokoje Piękny Widok Długi Termin,,rent,3700,55,TWO,,,,,,pomorskie,,,
65826912,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-ul-reja-blisko-pg-gumed-ID4scAo,Mieszkanie 2 pokojowe ul.Reja |blisko PG GUMed,,rent,2700,31,TWO,,,,,,pomorskie,,,
96790145600067,otodom,https://www.otodom.pl/pl/oferta/oliwski-park-moderna-2-sypialnie-z-ogrodem-ID4AUgM,Oliwski Park Moderna 2 sypialnie z ogrodem,,rent,5900,66.77,THREE,,,,,,pomorskie,,,
67865838,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-przy-ul-slaskiej-przymorze-ID4AL0i,Mieszkanie 2 pokojowe przy ul. Śląskiej -Przymorze,,rent,3300,50,TWO,,,,,,pomorskie,,,
67865346,otodom,https://www.otodom.pl/pl/oferta/czteropokojowy-apartament-z-widokiem-na-motlawe-ID4AKSm,Czteropokojowy apartament z widokiem na Motławę,,rent,6650,86.17,FOUR,,,,,,pomorskie,,,
67843407,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-na-wynajem-orunia-gorna-balkon-ID4AFaw,2 pokoje na Wynajem | Orunia Górna | Balkon,,rent,2100,33,TWO,,,,,,pomorskie,,,
67178086,otodom,https://www.otodom.pl/pl/oferta/ostatnia-szansa-pierwszy-miesiac-gratis-last-call-ID4xS5v,ostatnia szansa Pierwszy miesiąc gratis! Last call,,rent,2550,30,TWO,,,,,,pomorskie,,,
67837749,otodom,https://www.otodom.pl/pl/oferta/bardzo-przestronne-mieszkanie-miejsce-w-hali-ID4ADHf,"Bardzo przestronne mieszkanie , miejsce w hali",,rent,3990,67,TWO,,,,,,pomorskie,,,
67704741,otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-parkingiem-orunia-gorna-ID4A55X,"2-pokojowe mieszkanie z parkingiem, Orunia Górna",,rent,2500,47.9,TWO,,,,,,pomorskie,,,
67722077,otodom,https://www.otodom.pl/pl/oferta/nowoczesne-1-pokojowe-mieszkanie-najem-12-miesiec-ID4A9Bz,Nowoczesne 1-pokojowe mieszkanie- najem 12 miesięc,,rent,2600,21,ONE,,,,,,pomorskie,,,
67400266,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-1-pokojowe-wysoki-standard-najem-12-mc-ID4yNT4,Mieszkanie 1-pokojowe wysoki standard- najem 12 mc,,rent,2600,25,ONE,,,,,,pomorskie,,,
67856726,otodom,https://www.otodom.pl/pl/oferta/duza-kawalerka-z-wyjsciem-do-ogrodu-zobacz-film-drugie-mieszkanie-ID4AIDk,Duża kawalerka z wyjściem do ogrodu ZOBACZ FILM drugie mieszkanie),,rent,2300,40,ONE,,,,,,pomorskie,,,
67855529,otodom,https://www.otodom.pl/pl/oferta/brabank-apartament-nad-motlawa-2-sypialnie-ID4AIk1,Brabank | apartament nad Motławą | 2 sypialnie,,rent,6000,72,THREE,,,,,,pomorskie,,,
67854081,otodom,https://www.otodom.pl/pl/oferta/stylowe-2-pok-z-balkonem-chlebova-blisko-rzeki-ID4AHVF,"Stylowe 2 pok. z balkonem - Chlebova, blisko rzeki",,rent,2600,32.41,TWO,,,,,,pomorskie,,,
67469021,otodom,https://www.otodom.pl/pl/oferta/nowe-pieknie-wykonczone-2-pokojowe-mieszkanie-wysoki-standard-ID4z5M1,"Nowe, pięknie wykończone 2-pokojowe mieszkanie - wysoki standard",,rent,2400,35,TWO,,,,,,pomorskie,,,
67846266,otodom,https://www.otodom.pl/pl/oferta/stylowy-apartament-2-pokoje-nad-motlawa-parking-ID4AFUC,"Stylowy apartament, 2 pokoje nad Motławą, parking",,rent,3000,39.32,TWO,,,,,,pomorskie,,,
67845099,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-typu-studio-blisko-morza-ID4AFBN,Mieszkanie typu Studio blisko morza!,,rent,2500,32,ONE,,,,,,pomorskie,,,
67843983,otodom,https://www.otodom.pl/pl/oferta/atrium-oliwa-apartament-w-prestizowej-lokalizacji-ID4AFjN,Atrium Oliwa Apartament w prestiżowej lokalizacji.,,rent,3700,43.57,TWO,,,,,,pomorskie,,,
67717187,otodom,https://www.otodom.pl/pl/oferta/3-pokojowe-w-samym-sercu-gdanska-ID4A8kH,3 pokojowe w samym sercu Gdańska,,rent,4200,80,THREE,,,,,,pomorskie,,,
67768372,otodom,https://www.otodom.pl/pl/oferta/wygodne-2pok-40m2-parking-komorka-lok-ID4AlEg,wygodne 2pok 40m2 / + parking + komórka lok.,,rent,2500,39.95,TWO,,,,,,pomorskie,,,
67838980,otodom,https://www.otodom.pl/pl/oferta/2-oddzielne-pokoje-nowe-ogrody-gdansk-ID4AE16,"2 oddzielne pokoje, Nowe Ogrody, Gdańsk",,rent,2600,50,TWO,,,,,,pomorskie,,,
67834623,otodom,https://www.otodom.pl/pl/oferta/100-m-4-pokoje-blisko-centrum-do-aranzacji-ID4ACSP,100 m² | 4 pokoje | blisko centrum | do aranżacji,,rent,4000,100,FOUR,,,,,,pomorskie,,,
67831241,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-osobna-kuchnia-parking-za-szlabanem-ID4AC0h,2 pokoje | osobna kuchnia | parking za szlabanem,,rent,2600,55.6,TWO,,,,,,pomorskie,,,
67830878,otodom,https://www.otodom.pl/pl/oferta/rewelacyjna-nieruchomosc-cudowny-widok-ID4ABUq,Rewelacyjna nieruchomość cudowny widok,,rent,5000,70,TWO,,,,,,pomorskie,,,
67830877,otodom,https://www.otodom.pl/pl/oferta/rewelacyjna-nieruchomosc-cudowny-widok-ID4ABUp,Rewelacyjna nieruchomość cudowny widok,,rent,5000,70,TWO,,,,,,pomorskie,,,
67792632,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-900m-od-plazy-fitness-ID4ArXy,Mieszkanie z ogródkiem 900m od plaży | fitness |,,rent,3300,42.5,TWO,,,,,,pomorskie,,,
67781950,otodom,https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-motlawe-ID4Apbg,Apartament z widokiem na Motławę,,rent,3500,70,TWO,,,,,,pomorskie,,,
67822062,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-gdansk-oliwa-ID4AzCe,Mieszkanie - Gdańsk Oliwa,,rent,3000,52,THREE,,,,,,pomorskie,,,
67815219,otodom,https://www.otodom.pl/pl/oferta/pastelowe-mieszkanie-stala-cena-12-miesiecy-ID4AxPR,Pastelowe mieszkanie | Stała cena 12 miesięcy!,,rent,3900,55.4,THREE,,,,,,pomorskie,,,
67814480,otodom,https://www.otodom.pl/pl/oferta/parter-z-ogrodkiem-blisko-centrum-przestronne-ID4AxDV,Parter Z Ogródkiem | Blisko Centrum | Przestronne,,rent,3500,52.73,TWO,,,,,,pomorskie,,,
67812197,otodom,https://www.otodom.pl/pl/oferta/jasne-2pokojowe-mieszkanie-przymorze-male-ID4Ax37,Jasne 2‑pokojowe mieszkanie – Przymorze Małe,,rent,2700,48.76,TWO,,,,,,pomorskie,,,
67809861,otodom,https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-przy-neptunie-gdansk-stare-miasto-ID4Avrr,2-pok mieszkanie przy Neptunie Gdańsk Stare Miasto,,rent,3400,50,TWO,,,,,,pomorskie,,,
67806658,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-przy-swietokrzyskiej-ID4AwBM,Mieszkanie 2 pokojowe przy Świętokrzyskiej,,rent,2500,45.82,TWO,,,,,,pomorskie,,,
67804369,otodom,https://www.otodom.pl/pl/oferta/przestronne-srodmiescie-klimatyzacja-ID4Aw0R,Przestronne | Śródmieście | Klimatyzacja,,rent,4000,57.84,TWO,,,,,,pomorskie,,,
67804221,otodom,https://www.otodom.pl/pl/oferta/apartament-z-wyjatkowym-widokiem-na-morze-gdansk-ID4AuYt,Apartament z wyjątkowym widokiem na morze – Gdańsk,,rent,5800,66.64,THREE,,,,,,pomorskie,,,
67803846,otodom,https://www.otodom.pl/pl/oferta/odswiezone-z-balkonem-przyjazne-pupilom-orlowska-ID4AuSq,Odświeżone z balkonem przyjazne pupilom Orłowska,,rent,2700,34.9,TWO,,,,,,pomorskie,,,
67803684,otodom,https://www.otodom.pl/pl/oferta/city-park-2-pokoje-45m2-balkon-miejsce-w-hali-ID4AuPO,City Park 2 pokoje 45m2 balkon miejsce w hali,,rent,2800,45,TWO,,,,,,pomorskie,,,
67803482,otodom,https://www.otodom.pl/pl/oferta/3-niezalezne-pokoje-gdansk-zaspa-od-zaraz-ID4AuMy,"3 niezależne pokoje - Gdańsk Zaspa, od zaraz",,rent,3000,60,THREE,,,,,,pomorskie,,,
67802704,otodom,https://www.otodom.pl/pl/oferta/orunia-gorna-ul-pastelowa-3-pok-miejsce-postojowe-ID4AuA0,"Orunia Górna ul. Pastelowa 3-pok,miejsce postojowe",,rent,3100,60,TWO,,,,,,pomorskie,,,
